ingredient,food_description,ingredient_iD,carbs,cholesterol,fiber,calories,protein,sugar,monosaturated_fat,polysaturated_fat,saturated_fat,sodium
DOUGHNUTS,"DOUGHNUTS,FRENCH CRULLERS,GLAZED",18253,59.5,11,1.200000048,412,3.1,35.11000061,10.446,2.285,4.667,345
DOUGHNUTS,"DOUGHNUTS,YEAST-LEAVENED,W/CREME FILLING",18254,30.0,24,0.800000012,361,6.4,14.55000019,12.08,3.082,5.43,309
DOUGHNUTS,"DOUGHNUTS, YEAST-LEAVENED, GLAZED, ENRICHED (INC HONEY BUNS)",18255,50.64,30,2.099999905,399,6.21,19.52000046,9.96,2.864,5.44,387
DOUGHNUTS,"DOUGHNUTS,YEAST-LEAVENED,W/JELLY FILLING",18256,39.0,26,0.899999976,340,5.9,21.10000038,10.226,2.377,4.843,293
ECLAIRS,"ECLAIRS,CUSTARD-FILLED W/CHOC GLAZE,PREP FROM RECIPE",18257,24.2,127,0.600000024,262,6.4,6.599999905,6.484,3.948,4.119,337
ENGLISH MUFFIN,"ENGLISH MUFFIN, PLN,ENCHED.W/CA PROP (INCLD SOURDOUGH)",18258,44.17,0,3.5,227,8.87,3.529999971,0.383,0.498,0.733,425
ENGLISH,"ENGLISH,MUFFIN,PLN,TSTD,ENR,W/CA PROP(INCL SOURDOUGH)",18259,52.65,0,2.799999952,270,10.32,3.470000029,0.478,0.921,0.533,477
ENGLISH MUFFINS,"ENGLISH MUFFINS,MIXED-GRAIN (INCL GRANOLA)",18260,46.3,0,2.799999952,235,9.1,0.810000002,0.827,0.559,0.23,416
ENGLISH MUFFINS,"ENGLISH MUFFINS,MIXED-GRAIN,TSTD (INCL GRANOLA)",18261,50.3,0,3.0,255,9.9,0.879999995,0.899,0.608,0.25,453
ENGLISH MUFFINS,"ENGLISH MUFFINS,RAISIN-CINNAMON (INCLUDES APPLE-CINNAMON)",18262,48.1,0,2.599999905,240,7.91,14.76000023,0.846,0.339,0.54,332
ENGLISH MUFFINS,"ENGLISH MUFFINS,RAISIN-CINNAMON,TSTD (INCL APPLE-CINNAMON)",18263,55.04,0,3.0,276,8.87,13.34000015,1.065,0.469,0.579,369
ENGLISH MUFFINS,"ENGLISH MUFFINS,WHEAT",18264,44.8,0,4.599999905,223,8.7,1.559999943,0.28,0.834,0.287,382
ENGLISH MUFFINS,"ENGLISH MUFFINS,WHEAT,TSTD",18265,48.7,0,5.0,243,9.4,1.700000048,0.305,0.906,0.312,415
ENGLISH MUFFINS,"ENGLISH MUFFINS,WHOLE-WHEAT",18266,40.4,0,6.699999809,203,8.8,8.090000153,0.513,0.835,0.334,472
ENGLISH MUFFINS,"ENGLISH MUFFINS,WHOLE-WHEAT,TSTD",18267,44.1,0,7.300000191,221,9.6,8.789999962,0.557,0.908,0.363,692
FRENCH TOAST,"FRENCH TOAST,FRZ,RTH",18268,32.1,82,1.100000024,213,7.4,0.0,2.04,1.227,1.533,495
FRENCH TOAST,"FRENCH TOAST,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",18269,25.0,116,0.0,229,7.7,0.0,4.524,2.594,2.723,479
HUSH PUPPIES,"HUSH PUPPIES,PREP FROM RECIPE",18270,46.0,45,2.799999952,337,7.7,2.029999971,3.263,7.219,2.108,668
ICE CRM CONES,"ICE CRM CONES,CAKE OR WAFER-TYPE",18271,79.0,0,3.0,417,8.1,6.0,1.845,3.264,1.222,143
ICE CRM CONES,"ICE CRM CONES,SUGAR,ROLLED-TYPE",18272,84.1,0,1.700000048,402,7.9,25.65999985,1.47,1.452,0.573,320
MUFFINS,"MUFFINS,PLN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",18273,41.4,39,2.700000048,296,6.9,0.0,2.757,5.721,2.156,467
MUFFINS,"MUFFINS,BLUEBERRY,COMMLY PREP (INCLUDES MINI-MUFFINS)",18274,49.54,40,1.700000048,393,5.28,27.04999924,5.152,9.703,3.549,315
MUFFINS,"MUFFINS,BLUEBERRY,DRY MIX",18275,63.2,0,0.0,366,4.9,0.0,5.507,1.393,2.489,548
MUFFINS,"MUFFINS,BLUEBERRY,TOASTER-TYPE",18277,53.3,6,1.799999952,313,4.6,4.849999905,2.162,5.351,1.398,478
MUFFINS,"MUFFINS,BLUEBERRY,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",18278,40.7,37,0.0,285,6.5,0.0,2.596,5.388,2.03,441
MUFFINS,"MUFFINS,CORN,COMMLY PREP",18279,50.9,26,3.400000095,305,5.9,7.5,2.104,3.215,1.354,521
MUFFINS,"MUFFINS,CORN,DRY MIX,PREP",18280,49.1,62,2.400000095,321,7.4,0.0,5.249,1.25,2.797,795
MUFFINS,"MUFFINS,CORN,TOASTER-TYPE",18281,57.9,13,1.600000024,346,5.3,0.0,2.625,6.324,1.681,430
MUFFINS,"MUFFINS,CORN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",18282,44.2,42,0.0,316,7.1,0.0,3.012,6.162,2.311,585
MUFFINS,"MUFFINS,OAT BRAN",18283,48.3,0,4.599999905,270,7.0,8.220000267,1.695,4.129,1.087,393
MUFFINS,"MUFFINS,WHEAT BRAN,DRY MIX",18284,73.0,0,0.0,396,7.1,0.0,6.403,1.904,2.939,700
MUFFINS,"MUFFINS,WHEAT BRAN,TOASTER-TYPE W/RAISINS",18286,52.2,17,7.699999809,295,5.2,13.97999954,2.036,4.822,1.357,495
Pancakes plain,"Pancakes plain, frozen, ready-to-heat (includes buttermilk)",18288,39.29,18,2.400000095,225,5.33,9.729999542,1.891,1.081,0.81,505
PANCAKES,"PANCAKES,PLN,DRY MIX,COMPLETE (INCL BTTRMLK)",18289,71.3,21,2.700000048,376,10.1,0.0,1.71,1.592,0.984,1215
PANCAKES,"PANCAKES,PLN,DRY MIX,COMPLETE,PREP",18290,36.7,12,1.299999952,194,5.2,0.0,0.881,0.82,0.507,628
PANCAKES,"PANCAKES,PLN,DRY MIX,INCOMPLETE (INCL BTTRMLK)",18291,73.6,0,5.400000095,355,10.0,2.210000038,0.324,0.726,0.25,1310
PANCAKES,"PANCAKES,PLN,DRY MIX,INCOMPLETE,PREP",18292,28.9,71,1.899999976,218,7.8,0.0,2.07,2.923,2.045,505
PANCAKES,"PANCAKES,PLN,PREP FROM RECIPE",18293,28.3,59,0.0,227,6.4,0.0,2.474,4.447,2.122,439
PANCAKES,"PANCAKES,BLUEBERRY,PREP FROM RECIPE",18294,29.0,56,0.0,222,6.1,0.0,2.316,4.162,1.986,412
PANCAKES,"PANCAKES,BUCKWHEAT,DRY MIX,INCOMPLETE",18295,71.3,0,8.5,340,10.9,7.210000038,0.581,1.0,0.439,1387
PANCAKES,"PANCAKES,SPL DIETARY,DRY MIX",18297,73.9,0,0.0,349,8.9,0.0,0.276,0.611,0.202,456
PANCAKES,"PANCAKES,WHOLE-WHEAT,DRY MIX,INCOMPLETE",18299,71.0,0,0.0,344,12.8,0.0,0.279,0.605,0.244,1419
PANCAKES,"PANCAKES,WHOLE-WHEAT,DRY MIX,INCOMPLETE,PREP",18300,29.4,61,2.799999952,208,8.5,0.0,1.742,2.406,1.749,572
PIE,"PIE,APPL,COMMLY PREP,ENR FLR",18301,34.0,0,1.600000024,237,1.9,15.64999962,4.388,2.198,3.797,266
PIE,"PIE,APPL,PREP FROM RECIPE",18302,37.1,0,0.0,265,2.4,0.0,5.393,3.338,3.05,211
PIE,"PIE,BANANA CRM,PREP FROM MIX,NO-BAKE TYPE",18303,31.6,29,0.600000024,251,3.4,0.0,4.559,0.764,6.904,290
PIE,"PIE,BANANA CRM,PREP FROM RECIPE",18304,32.9,51,0.699999988,269,4.4,12.06000042,5.719,3.292,3.758,240
PIE,"PIE,BLUEBERRY,COMMLY PREP",18305,34.9,0,1.0,232,1.8,9.890000343,4.244,3.524,1.679,325
PIE,"PIE,BLUEBERRY,PREP FROM RECIPE",18306,33.5,0,0.0,245,2.7,0.0,5.121,3.08,2.911,185
PIE,"PIE,CHERRY,COMMLY PREP",18308,39.8,0,0.800000012,260,2.0,14.28999996,5.837,2.055,2.562,246
PIE,"PIE,CHERRY,PREP FROM RECIPE",18309,38.5,0,0.0,270,2.8,0.0,5.314,3.247,2.985,191
PIE,"PIE,CHOC CREME,COMMLY PREP",18310,33.6,5,2.0,304,2.6,0.0,11.117,2.398,4.968,136
PIE,"PIE,CHOC MOUSSE,PREP FROM MIX,NO-BAKE TYPE",18312,29.6,35,0.0,260,3.5,0.0,5.084,0.814,8.195,460
PIE,"PIE,COCNT CREME,COMMLY PREP",18313,37.2,0,1.299999952,298,2.1,36.27000046,7.26,1.544,6.976,255
PIE,"PIE,COCNT CRM,PREP FROM MIX,NO-BAKE TYPE",18314,28.5,23,0.5,276,2.8,0.0,6.554,1.217,8.934,329
PIE,"PIE,COCNT CUSTARD,COMMLY PREP",18316,30.2,35,1.799999952,260,5.9,0.0,5.495,1.17,5.854,335
PIE,"PIE,EGG CUSTARD,COMMLY PREP",18317,20.8,33,1.600000024,210,5.5,11.57999992,4.797,3.723,2.349,240
PIE,"PIE,FRIED PIES,FRUIT",18319,42.6,0,2.599999905,316,3.0,21.39999962,7.449,5.376,2.457,374
PIE,"PIE,LEMON MERINGUE,COMMLY PREP",18320,47.2,45,1.200000048,268,1.5,23.86000061,2.685,3.648,1.766,146
PIE,"PIE,LEMON MERINGUE,PREP FROM RECIPE",18321,39.1,53,0.0,285,3.8,0.0,5.582,3.331,3.185,242
PIE,"PIE,MINCE,PREP FROM RECIPE",18322,48.0,0,2.599999905,289,2.6,28.30999947,4.654,2.842,2.682,254
PIE,"PIE,PEACH",18323,32.9,0,0.800000012,223,1.9,6.190000057,4.241,3.749,1.508,270
PIE,"PIE,PECAN,COMMLY PREP",18324,59.61,42,2.099999905,407,4.5,25.18000031,8.317,3.554,2.654,240
PIE,"PIE,PECAN,PREP FROM RECIPE",18325,52.2,87,0.0,412,4.9,0.0,11.181,5.71,3.989,262
PIE,"PIE,PUMPKIN,COMMLY PREP",18326,34.83,26,1.799999952,243,3.9,18.87999916,4.6,1.77,1.988,233
PIE,"PIE,PUMPKIN,PREP FROM RECIPE",18327,26.4,42,0.0,204,4.5,0.0,3.697,1.81,3.171,225
PIE,"PIE,VANILLA CRM,PREP FROM RECIPE",18328,32.6,62,0.600000024,278,4.8,12.68000031,6.043,3.438,4.03,260
PIE CRUST,"PIE CRUST,COOKIE-TYPE,PREP FROM RECIPE,GRAHAM CRACKER,BKD",18330,65.2,0,1.5,494,4.2,38.34000015,11.37,6.908,5.196,571
PIE CRUST,"PIE CRUST,STANDARD-TYPE,DRY MIX",18332,52.1,0,0.0,518,6.9,0.0,17.887,3.968,7.974,753
PIE CRUST,"PIE CRUST,STANDARD-TYPE,DRY MIX,PREP,BKD",18333,50.4,0,1.799999952,501,6.7,0.0,17.289,3.847,7.711,729
PIE CRUST,"PIE CRUST,STANDARD-TYPE,FRZ,RTB,ENR",18334,48.62,0,2.5,457,6.16,0.0,12.167,3.176,8.159,409
PIE CRUST,"PIE CRUST,STANDARD-TYPE,FRZ,RTB,ENR,BKD",18335,56.24,0,3.299999952,508,6.5,4.230000019,13.562,3.568,9.277,467
PIE CRUST,"PIE CRUST,STANDARD-TYPE,PREP FROM RECIPE,BKD",18336,47.5,0,1.700000048,527,6.4,0.170000002,15.169,9.122,8.622,542
PUFF PASTRY,"PUFF PASTRY,FRZ,RTB",18337,45.1,0,1.5,551,7.3,0.74000001,21.597,4.894,9.643,249
No Category,PHYLLO DOUGH,18338,52.6,0,1.899999976,299,7.1,0.180000007,3.149,0.923,1.47,483
POPOVERS,"POPOVERS,DRY MIX,ENRICHED",18339,71.0,0,0.0,371,10.4,0.0,1.984,0.823,0.983,906
ROLLS,"ROLLS, DINNER, PLN,COMM PREPARED (INC BROWN -N- SERVE)",18342,52.04,4,2.0,310,10.86,5.550000191,1.881,2.509,1.375,536
ROLLS,"ROLLS,DINNER,EGG",18344,52.0,50,3.700000048,307,9.5,4.300000191,2.93,1.128,1.577,545
ROLLS,"ROLLS,DINNER,OAT BRAN",18345,40.2,0,4.099999905,236,9.5,6.670000076,1.488,1.568,0.619,413
ROLLS,"ROLLS,DINNER,RYE",18346,53.1,0,4.900000095,286,10.3,1.169999957,1.236,0.708,0.605,892
ROLLS,"ROLLS,DINNER,WHEAT",18347,46.0,0,3.799999952,273,8.6,1.629999995,3.109,1.107,1.497,340
ROLLS,"ROLLS,DINNER,WHOLE-WHEAT",18348,51.1,0,7.5,266,8.7,8.460000038,1.199,2.161,0.836,478
ROLLS,"ROLLS,FRENCH",18349,50.2,0,3.200000048,277,8.6,0.310000002,1.961,0.834,0.962,609
ROLLS,"ROLLS,HAMBURGER OR HOTDOG,PLN",18350,49.45,0,2.099999905,279,9.5,6.25,1.112,1.968,1.092,479
ROLLS,"ROLLS,HAMBURGER OR HOTDOG,MIXED-GRAIN",18351,44.6,0,3.799999952,263,9.6,6.25,2.839,1.153,1.39,458
ROLLS,"ROLLS,HAMBURGER OR HOTDOG,RED-CAL",18352,42.1,0,6.199999809,196,8.3,4.760000229,0.524,0.763,0.325,442
ROLLS,"ROLLS,HARD (INCL KAISER)",18353,52.7,0,2.299999952,293,9.9,1.769999981,1.133,1.719,0.606,544
STRUDEL,"STRUDEL,APPLE",18354,41.1,6,2.200000048,274,3.3,25.75,3.267,5.315,2.044,269
SWEET ROLLS,"SWEET ROLLS,CHEESE",18355,43.7,76,1.200000048,360,7.1,0.0,9.057,2.032,6.059,357
SWEET ROLLS,"SWEET ROLLS,CINN,COMMLY PREP W/RAISINS",18356,50.9,66,2.400000095,372,6.2,31.72999954,4.797,7.473,3.079,383
SWEET ROLLS,"SWEET ROLLS,CINN,REFR DOUGH W/FRSTNG",18357,51.6,0,0.0,333,5.0,0.0,6.839,1.604,3.081,765
SWEET ROLLS,"SWEET ROLLS,CINN,REFR DOUGH W/FRSTNG,BKD",18358,56.1,0,0.0,362,5.4,0.0,7.421,1.728,3.348,832
TACO SHELLS,"TACO SHELLS, BAKED",18360,62.72,0,4.599999905,467,7.08,1.230000019,11.835,3.716,4.37,389
TOASTER PASTRIES,"TOASTER PASTRIES,BROWN-SUGAR-CINNAMON",18361,68.1,0,1.0,412,5.1,0.0,8.032,1.802,3.639,424
TOASTER PASTRIES,"TOASTER PASTRIES,FRUIT",18362,69.23,0,1.100000024,391,4.67,28.59000015,6.404,1.082,2.618,334
TORTILLAS,"TORTILLAS,RTB OR -FRY,CORN",18363,44.64,0,6.300000191,218,5.7,0.879999995,0.692,1.419,0.453,45
TORTILLAS,"TORTILLAS,RTB OR -FRY,FLR",18364,51.35,0,3.099999905,312,8.29,1.919999957,3.894,1.584,1.886,636
WAFFLES,"WAFFLES,PLN,FRZ,RTH",18365,42.98,14,2.200000048,285,6.47,4.909999847,5.129,2.165,1.531,638
WAFFLES,"WAFFLES,PLN,PREP FROM RECIPE",18367,32.9,69,0.0,291,7.9,0.0,3.521,6.785,2.866,511
No Category,WONTON WRAPPERS (INCL EGG ROLL WRAPPERS),18368,57.9,9,1.799999952,291,9.8,0.0,0.195,0.61,0.263,572
LEAVENING AGENTS,"LEAVENING AGENTS,BAKING PDR,DOUBLE-ACTING,NA AL SULFATE",18369,27.7,0,0.200000003,53,0.0,0.0,0.0,0.0,0.0,10600
LEAVENING AGENTS,"LEAVENING AGENTS,BAKING PDR,DOUBLE-ACTING,STRAIGHT PO4",18370,24.1,0,0.200000003,51,0.1,0.0,0.0,0.0,0.0,7893
LEAVENING AGENTS,"LEAVENING AGENTS,BAKING PDR,LOW-SODIUM",18371,46.9,0,2.200000048,97,0.1,0.0,0.006,0.121,0.073,90
LEAVENING AGENTS,"LEAVENING AGENTS,BAKING SODA",18372,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,27360
LEAVENING AGENTS,"LEAVENING AGENTS,CRM OF TARTAR",18373,61.5,0,0.200000003,258,0.0,0.0,0.0,0.0,0.0,52
LEAVENING AGENTS,"LEAVENING AGENTS,YEAST,BAKER'S,COMPRESSED",18374,18.1,0,8.100000381,105,8.4,0.0,1.047,0.004,0.243,30
LEAVENING AGENTS,"LEAVENING AGENTS,YEAST,BAKER'S,ACTIVE DRY",18375,38.2,0,21.0,295,38.3,0.0,2.562,0.01,0.595,50
BREAD CRUMBS,"BREAD CRUMBS,DRY,GRATED,SEASONED",18376,68.49,1,4.900000095,383,14.13,5.739999771,1.168,2.3,1.391,1759
COOKIES,"COOKIES,OATMEAL,PREP FROM RECIPE,WO/RAISINS",18377,66.4,36,0.0,447,6.8,0.0,7.669,5.589,3.581,598
COOKIES,"COOKIES,CHOC CHIP,PREP FROM RECIPE,MADE W/BUTTER",18378,58.2,70,0.0,488,5.7,0.0,8.241,4.541,14.071,341
BREAD,"BREAD,PROT,TSTD (INCL GLUTEN)",18383,48.1,0,3.299999952,270,13.2,1.440000057,0.201,1.109,0.364,601
BREAD,"BREAD,RICE BRAN,TOASTED",18384,47.3,0,5.300000191,264,9.7,5.079999924,1.798,1.913,0.771,478
BREAD,"BREAD,WHEAT GERM,TOASTED",18385,54.3,1,2.299999952,293,10.7,4.139999866,1.432,0.751,0.738,621
MUFFINS,"MUFFINS,BLUEBERRY,TOASTER-TYPE,TSTD",18386,56.7,5,1.899999976,333,4.9,12.94999981,2.371,5.477,1.551,509
MUFFINS,"MUFFINS,WHEAT BRAN,TOASTER-TYPE W/RAISINS,TSTD",18388,55.5,9,8.199999809,313,5.5,23.06999969,2.221,4.918,1.5,527
PANCAKES,"PANCAKES,BTTRMLK,PREP FROM RECIPE",18390,28.7,58,0.0,227,6.8,0.0,2.361,4.486,1.832,522
ROLLS,"ROLLS,DINNER,PLN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",18396,53.4,35,1.899999976,316,8.5,0.0,2.881,2.006,1.795,415
PIE CRUST,"PIE CRUST,COOKIE-TYPE,PREP FROM RECIPE,CHOC WAFER,CHILLED",18398,54.4,1,1.5,506,5.1,22.10000038,14.729,7.713,6.732,672
PIE CRUST,"PIE CRUST,COOKIE-TYPE,PREP FR RECIPE,GRAHAM CRACKER,CHILLED",18399,63.9,0,1.5,484,4.1,37.56999969,11.142,6.769,5.092,560
CRACKERS,"CRACKERS,MATZO,EGG&ONION",18400,77.1,45,5.0,391,10.0,0.0,0.987,1.001,0.936,285
PIE CRUST,"PIE CRUST,COOKIE-TYPE,PREP FROM RECIPE,VANILLA WAFER,CHILLED",18401,50.2,39,0.100000001,531,3.7,7.329999924,15.647,10.682,7.434,515
PIE CRUST,"PIE CRUST,STANDARD-TYPE,PREP FROM RECIPE,UNBAKED",18402,42.3,0,3.400000095,469,5.7,0.150000006,13.5,8.119,7.674,482
WAFFLES,"WAFFLES,PLN,FRZ,READY -TO-HEAT,TSTD",18403,49.29,15,2.400000095,312,7.19,5.019999981,4.914,2.197,1.638,730
BAGELS,"BAGELS,PLN,ENR,WO/CA PROP (INCL ONION,POPPY,SESAME)",18406,53.4,0,2.299999952,275,10.5,0.0,0.131,0.696,0.22,534
BAGELS,"BAGELS,PLN,UNENR,W/CA PROP (INCL ONION,POPPY,SESAME)",18407,53.4,0,2.299999952,275,10.5,0.0,0.131,0.696,0.22,534
BAGELS,"BAGELS,PLN,UNENR,WO/CA PROP (INCL ONION,POPPY,SESAME)",18408,53.4,0,2.299999952,275,10.5,0.0,0.131,0.696,0.22,534
BREAD,"BREAD,CORNBREAD,DRY MIX,UNENR (INCL CORN MUFFIN MIX)",18412,69.5,2,6.5,418,7.0,0.0,6.719,1.682,3.091,1111
BREAD,"BREAD,PITA,WHITE,UNENR",18413,55.7,0,2.200000048,275,9.1,0.0,0.105,0.535,0.166,536
BREAD,"BREAD,RAISIN,UNENRICHED",18414,52.3,0,4.300000191,274,7.9,0.0,2.294,0.679,1.081,390
BREAD,"BREAD,WHITE,COMMLY PREP,LO NA NO SALT",18416,49.5,1,2.299999952,267,8.2,4.309999943,1.612,0.744,0.811,27
COFFEECAKE,"COFFEECAKE,CINN W/CRUMB TOPPING,COMMLY PREP,UNENR",18417,46.7,32,2.0,418,6.8,0.0,12.976,3.12,5.797,351
CAKE,"CAKE,POUND,COMMLY PREP,OTHER THAN ALL BUTTER,UNENR",18418,52.5,58,1.0,389,5.2,0.0,9.935,2.251,4.647,400
CAKE,"CAKE,WHITE,DRY MIX,PUDDING-TYPE,UNENR",18419,81.0,0,0.699999988,423,3.9,0.0,4.092,2.544,2.34,665
CAKE,"CAKE,YEL,DRY MIX,REG,UNENR",18420,78.1,2,1.100000024,432,4.4,0.0,4.86,4.378,1.738,657
COOKIES,"COOKIES,BUTTER,COMMLY PREP,UNENR",18421,68.9,117,0.800000012,467,6.1,0.0,5.522,0.982,11.051,351
COOKIES,"COOKIES,CHOC CHIP,COMMLY PREP,REG,HIGHER FAT,UNENR",18422,66.8,0,2.5,481,5.4,0.0,11.671,2.367,7.476,315
COOKIES,"COOKIES,LADYFINGERS,WO/LEMON JUC&RIND",18423,59.7,221,1.0,365,10.6,0.0,4.253,1.611,3.477,147
CRACKERS,"CRACKERS,MELBA TOAST,PLN,WO/SALT",18424,76.6,0,6.300000191,390,12.1,0.0,0.782,1.282,0.445,19
CRACKERS,"CRACKERS,SALTINES,LO SALT (INCL OYSTER,SODA,SOUP)",18425,74.34,0,2.900000095,421,9.5,2.220000029,2.247,4.068,2.001,636
CRACKERS,"CRACKERS,SALTINES,UNSALTED TOPS (INCL OYSTER,SODA,SOUP)",18426,71.5,0,3.0,434,9.2,0.0,6.422,1.679,2.932,766
CRACKERS,"CRACKERS,STD SNACK-TYPE,REG,LO SALT",18427,61.0,0,1.600000024,502,7.4,1.789999962,10.64,9.545,3.776,373
CRACKERS,"CRACKERS,WHEAT,LOW SALT",18428,64.9,0,4.5,473,8.6,13.03999996,11.448,2.796,5.178,283
CRACKERS,"CRACKERS,WHOLE-WHEAT,LO SALT",18429,68.6,0,10.5,443,8.8,0.370000005,5.88,6.596,3.393,247
DANISH PASTRY,"DANISH PASTRY,CINN,UNENR",18430,44.6,21,1.200000048,403,7.0,0.0,12.515,2.933,5.681,371
DANISH PASTRY,"DANISH PASTRY,FRUIT,UNENR (INCL APPL,CINN,RAISIN,STRAWBERRY)",18431,47.8,40,1.899999976,371,5.4,0.0,5.937,1.508,2.826,354
BREAD,"BREAD,WHITE,COMMLY PREP,TSTD,LO NA NO SALT",18432,54.4,1,0.0,293,9.0,0.0,1.771,0.818,0.892,30
DANISH PASTRY,"DANISH PASTRY,LEMON,UNENR",18433,47.8,40,1.899999976,371,5.4,0.0,5.937,1.508,2.826,354
CRACKERS,"CRACKERS,CHS,LO NA",18434,58.2,13,2.400000095,503,10.1,0.280000001,11.852,2.457,9.638,458
DANISH PASTRY,"DANISH PASTRY,RASPBERRY,UNENR",18435,47.8,40,1.899999976,371,5.4,0.0,5.937,1.508,2.826,354
DOUGHNUTS,"DOUGHNUTS,YEAST-LEAVENED,GLAZED,UNENR (INCL HONEY BUNS)",18436,44.3,6,1.200000048,403,6.4,0.0,12.865,2.902,5.813,342
ENGLISH MUFFINS,"ENGLISH MUFFINS,PLN,ENR,WO/CA PROP (INCL SOURDOUGH)",18437,46.0,0,2.700000048,235,7.7,0.0,0.302,0.888,0.259,464
ENGLISH MUFFINS,"ENGLISH MUFFINS,PLN,UNENR,W/CA PROP (INCL SOURDOUGH)",18438,46.0,0,2.700000048,235,7.7,0.0,0.302,0.888,0.259,464
ENGLISH MUFFINS,"ENGLISH MUFFINS,PLN,UNENR,WO/CA PROP (INCL SOURDOUGH)",18439,46.0,0,2.700000048,235,7.7,0.0,0.302,0.888,0.259,464
PIE,"PIE,APPL,COMMLY PREP,UNENR FLR",18443,34.0,0,1.600000024,237,1.9,0.0,4.388,2.198,3.797,266
PIE,"PIE,FRIED PIES,CHERRY",18444,42.6,0,2.599999905,316,3.0,0.0,7.449,5.376,2.457,374
PIE,"PIE,FRIED PIES,LEMON",18445,42.6,0,2.599999905,316,3.0,0.0,7.449,5.376,2.457,374
PIE CRUST,"PIE CRUST,STANDARD-TYPE,FRZ,RTB,UNENR",18446,44.1,0,0.899999976,457,3.9,0.0,12.414,11.0,4.357,576
POPOVERS,"POPOVERS,DRY MIX,UNENR",18447,71.0,0,0.0,371,10.4,0.0,1.984,0.823,0.983,906
TACO SHELLS,"TACO SHELLS,BKD,WO/ SALT",18448,62.4,0,7.5,468,7.2,0.0,8.934,8.494,3.245,15
TORTILLAS,"TORTILLAS,RTB OR -FRY,CORN,WO/ SALT",18449,46.6,0,5.199999809,222,5.7,0.0,0.649,1.122,0.334,11
TORTILLAS,"TORTILLAS,RTB OR -FRY,FLR,WO/ CA",18450,55.6,0,3.299999952,325,8.7,0.0,3.768,1.063,1.745,478
CAKE,"CAKE,POUND,COMMLY PREP,FAT-FREE",18451,61.0,0,1.100000024,283,5.4,34.34000015,0.166,0.424,0.259,341
CAKE,"CAKE,SNACK CAKES,CUPCAKES,CHOC,W/FRSTNG,LOW-FAT",18452,67.2,0,4.300000191,305,4.3,0.0,1.849,0.487,1.084,413
CAKE,"CAKE,YELLOW,DRY MIX,LIGHT",18453,84.1,0,1.299999952,404,4.7,0.0,2.973,0.796,1.367,604
COOKIES,"COOKIES,OATMEAL,COMMLY PREP,FAT-FREE",18456,78.6,0,7.300000191,326,5.9,41.90000153,0.388,0.635,0.314,298
CRACKERS,"CRACKERS,SALTINES,FAT-FREE,LOW-SODIUM",18457,82.3,0,2.700000048,393,10.5,0.379999995,0.142,0.685,0.244,636
BREAKFAST TART,"BREAKFAST TART,LOFAT",18459,76.8,0,1.5,372,3.99,4.869999886,3.338,0.878,1.393,252
TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,APPL CINN",18475,72.02,0,1.100000024,395,4.4,33.70000076,5.87,2.6,1.69,334
TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BLUEBERRY",18476,68.38,0,1.100000024,408,4.6,30.89999962,6.5,4.81,2.02,398
TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD BLUEBERRY",18477,71.77,0,1.100000024,391,4.6,31.20000076,6.83,1.13,1.98,398
TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BRWN SUGAR CINN",18478,64.4,0,1.5,438,5.4,25.39999962,7.14,9.14,2.08,428
TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TRTS,FRSTD BR SGR CIN",18479,68.32,0,1.299999952,422,5.0,30.79999924,7.88,4.76,2.26,369
TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POPTARTS,CHERRY",18480,71.19,0,1.100000024,393,4.6,31.70000076,5.73,3.0,1.67,423
TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD CHERRY",18481,71.96,0,1.0,393,4.2,36.0,6.69,1.58,1.94,423
TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD CHOC FUDG",18482,71.8,0,1.100000024,387,5.1,38.0,5.2,2.2,1.9,390
TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOG POP TARTS,FRSTD CHOC VAN CRM",18483,70.84,0,1.0,391,5.0,37.29999924,6.19,1.98,1.94,441
TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD GRAPE",18484,72.25,0,1.0,391,4.4,35.40000153,5.9,2.15,1.73,381
TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD RASPBERRY",18486,71.54,0,1.0,395,4.2,35.40000153,6.17,2.56,1.88,406
