,Spoonacular Recipe ID,Recipe,Recipe Image URL,Recipe Image Type,Recipe Calories,Recipe Protein Content (grams),Recipe Fat Content (grams),Recipe Carbs Content (grams)
210,657686,Quinoa Tabbouleh Salad,https://spoonacular.com/recipeImages/657686-312x231.jpg,jpg,136,4g,7g,16g
211,780000,"Chicken Avocado Burger (Whole 30, PALEO, & Simple Fit Forty)",https://spoonacular.com/recipeImages/780000-312x231.jpg,jpg,538,34g,42g,11g
212,643972,Fruit Crepe,https://spoonacular.com/recipeImages/643972-312x231.jpg,jpg,302,7g,10g,47g
213,642096,Easy Shrimp Scampi,https://spoonacular.com/recipeImages/642096-312x231.jpg,jpg,279,24g,16g,3g
214,644218,Garlic & Spice Plantain Chips,https://spoonacular.com/recipeImages/644218-312x231.jpg,jpg,88,1g,4g,15g
215,641068,Curried Chicken Spread,https://spoonacular.com/recipeImages/641068-312x231.jpg,jpg,32,3g,1g,2g
216,659396,"Sausage, Spinach, and Quail Egg Breakfast Salad",https://spoonacular.com/recipeImages/659396-312x231.jpg,jpg,631,23g,41g,41g
217,654173,Oven Baked Tomato Sauce,https://spoonacular.com/recipeImages/654173-312x231.jpg,jpg,243,12g,17g,13g
218,715533,Filet Mignon Soft Tacos,https://spoonacular.com/recipeImages/715533-312x231.jpg,jpg,512,50g,29g,12g
219,649031,Korean Bibimbab (Rice w Vegetables & Beef),https://spoonacular.com/recipeImages/649031-312x231.jpg,jpg,738,44g,35g,64g
220,662895,Tarte aux Pommes,https://spoonacular.com/recipeImages/662895-312x231.jpg,jpg,407,5g,24g,46g
221,663979,Turkey and Brie Puff Pastry Bites,https://spoonacular.com/recipeImages/663979-312x231.jpg,jpg,78,2g,7g,3g
222,715574,Homemade Strawberry Shake,https://spoonacular.com/recipeImages/715574-312x231.jpg,jpg,178,5g,9g,20g
223,636754,Cake De Naranja,https://spoonacular.com/recipeImages/636754-312x231.jpg,jpg,152,2g,7g,21g
224,982365,Instant Pot Hawaiian Chicken,https://spoonacular.com/recipeImages/982365-312x231.jpg,jpg,473,38g,5g,68g
225,633833,Baked Sweet Chili Carrot Fries,https://spoonacular.com/recipeImages/633833-312x231.jpg,jpg,156,3g,4g,29g
226,634673,Beef Shortribs Splendidly Braised,https://spoonacular.com/recipeImages/634673-312x231.jpg,jpg,981,93g,47g,43g
227,653455,Oatmeal Cranberry Cookies,https://spoonacular.com/recipeImages/653455-312x231.jpg,jpg,40,0g,2g,5g
228,57810,Choucroute Garni,https://spoonacular.com/recipeImages/57810-312x231.jpg,jpg,915,54g,48g,53g
229,646729,Herbed Vegetables In A Feta Quiche With A Wild Rice Crust,https://spoonacular.com/recipeImages/646729-312x231.jpg,jpg,497,19g,12g,79g
230,663466,Toasted Tropical Marshmallows,https://spoonacular.com/recipeImages/663466-312x231.jpg,jpg,493,4g,10g,101g
231,633086,Autumn Apple Cake With Caramel Glaze,https://spoonacular.com/recipeImages/633086-312x231.jpg,jpg,568,7g,29g,74g
232,655787,Persimmons Tofu Parfait,https://spoonacular.com/recipeImages/655787-312x231.jpg,jpg,232,3g,9g,40g
233,658674,"Roasted Sunchoke, Apple, and Onion Soup",https://spoonacular.com/recipeImages/658674-312x231.jpg,jpg,65,1g,1g,13g
234,66992,Sachertorte,https://spoonacular.com/recipeImages/66992-312x231.jpg,jpg,267,4g,17g,22g
235,643669,Fried Bee Hoon/ Vermicelli,https://spoonacular.com/recipeImages/643669-312x231.jpg,jpg,154,23g,4g,5g
236,659083,Salmon In Banana Leaf,https://spoonacular.com/recipeImages/659083-312x231.jpg,jpg,324,7g,17g,39g
237,657243,Pumpkin Almond Burger Patties,https://spoonacular.com/recipeImages/657243-312x231.jpg,jpg,402,15g,29g,29g
238,636799,"California Tri-Tip, Santa Maria Style",https://spoonacular.com/recipeImages/636799-312x231.jpg,jpg,327,25g,18g,15g
239,661059,Spicy Chicken with Salsa Verde,https://spoonacular.com/recipeImages/661059-312x231.jpg,jpg,365,11g,22g,33g
240,648470,Japanese Curry Puffs,https://spoonacular.com/recipeImages/648470-312x231.jpg,jpg,794,12g,50g,75g
241,638668,Chinese Hot Pots Gluten-Free and Low-Carb,https://spoonacular.com/recipeImages/638668-312x231.jpg,jpg,312,19g,14g,27g
242,638784,Choco Coco Loco Empanada Dessert,https://spoonacular.com/recipeImages/638784-312x231.jpg,jpg,283,5g,16g,30g
243,918033,Chicken Spring Rolls,https://spoonacular.com/recipeImages/918033-312x231.jpg,jpg,345,28g,11g,34g
244,660842,Spanakopita Cups,https://spoonacular.com/recipeImages/660842-312x231.jpg,jpg,171,4g,12g,13g
245,646941,Homemade Chewy Granola Bars,https://spoonacular.com/recipeImages/646941-312x231.jpg,jpg,516,11g,25g,66g
246,638219,Chicken Paillards With Clementine Salsa,https://spoonacular.com/recipeImages/638219-312x231.jpg,jpg,153,19g,3g,11g
247,648910,Kimchi,https://spoonacular.com/recipeImages/648910-312x231.jpg,jpg,117,7g,2g,24g
248,639600,Classic Fruit Salad with Honey and Lemon,https://spoonacular.com/recipeImages/639600-312x231.jpg,jpg,76,1g,0g,20g
249,631843,17 Bean White Chicken Chili,https://spoonacular.com/recipeImages/631843-312x231.jpg,jpg,350,33g,4g,46g
250,651326,Meat rolls with prosciutto and sage,https://spoonacular.com/recipeImages/651326-312x231.jpg,jpg,478,36g,30g,5g
251,642303,Eggplant pizzette,https://spoonacular.com/recipeImages/642303-312x231.jpg,jpg,174,11g,10g,13g
252,650397,Low Fat Fettuccine Alfredo With Fiddleheads,https://spoonacular.com/recipeImages/650397-312x231.jpg,jpg,917,47g,30g,116g
253,632795,Asian Barbecue Chicken Lettuce Wraps,https://spoonacular.com/recipeImages/632795-312x231.jpg,jpg,60,2g,3g,8g
254,635226,Blackberry Peach Betty,https://spoonacular.com/recipeImages/635226-312x231.jpg,jpg,272,2g,2g,63g
255,649002,Kogi Kimchi Quesadillas,https://spoonacular.com/recipeImages/649002-312x231.jpg,jpg,879,36g,48g,74g
256,642678,Ferrero Raffaello Coconut Candy Balls,https://spoonacular.com/recipeImages/642678-312x231.jpg,jpg,94,1g,6g,10g
257,157375,Steamy Creamy Mushroom Risotto,https://spoonacular.com/recipeImages/157375-312x231.jpg,jpg,960,29g,41g,107g
258,647693,Ice Cream Biscuits,https://spoonacular.com/recipeImages/647693-312x231.jpg,jpg,445,7g,34g,33g
259,636392,Buckwheat Crepes,https://spoonacular.com/recipeImages/636392-312x231.jpg,jpg,377,13g,14g,55g
260,663144,Thai Red Curry,https://spoonacular.com/recipeImages/663144-312x231.jpg,jpg,333,20g,16g,30g
261,662649,"Sweet, Spicy Cherry Tomato Pasta",https://spoonacular.com/recipeImages/662649-312x231.jpg,jpg,376,12g,31g,14g
262,619521,Pleasantly Proteiny Pumpkin Bread,https://spoonacular.com/recipeImages/619521-312x231.jpg,jpg,126,4g,5g,18g
263,716417,Strawberry Shortcake w. Mini Strawberry PopTarts,https://spoonacular.com/recipeImages/716417-312x231.jpg,jpg,307,4g,13g,45g
264,635436,Blueberry Cherry Buckle,https://spoonacular.com/recipeImages/635436-312x231.jpg,jpg,246,1g,15g,27g
265,634475,Bay Scallops with Snap Peas and Bacon,https://spoonacular.com/recipeImages/634475-312x231.jpg,jpg,307,27g,13g,19g
266,636992,Caramel Chocolate Pretzel Bars,https://spoonacular.com/recipeImages/636992-312x231.jpg,jpg,302,4g,13g,44g
267,649514,Lemon Bars,https://spoonacular.com/recipeImages/649514-312x231.jpg,jpg,149,3g,7g,18g
268,633733,Baked Pork Flower Dumplings with Soy Ginger Dipping Sauce,https://spoonacular.com/recipeImages/633733-312x231.jpg,jpg,79,3g,5g,6g
269,646906,Homemade Apple Almond Granola Bars,https://spoonacular.com/recipeImages/646906-312x231.jpg,jpg,212,6g,8g,32g
270,649172,Lake Palace Hotel's Aubergine,https://spoonacular.com/recipeImages/649172-312x231.jpg,jpg,98,2g,6g,12g
271,663755,Traditional Battenberg Cake,https://spoonacular.com/recipeImages/663755-312x231.jpg,jpg,675,13g,41g,67g
272,635521,Blueberry Pound Cake,https://spoonacular.com/recipeImages/635521-312x231.jpg,jpg,676,5g,47g,62g
273,641903,Easy Chicken Marsala,https://spoonacular.com/recipeImages/641903-312x231.jpg,jpg,368,49g,13g,5g
274,633704,Baked Panko Zucchini Sticks,https://spoonacular.com/recipeImages/633704-312x231.jpg,jpg,201,10g,5g,30g
275,639850,"Cod with tomatoes, olives and polenta",https://spoonacular.com/recipeImages/639850-312x231.jpg,jpg,346,25g,19g,15g
276,665769,Zucchini Pizza Boats,https://spoonacular.com/recipeImages/665769-312x231.jpg,jpg,128,8g,8g,7g
277,1095975,Best Beef Jerky,https://spoonacular.com/recipeImages/1095975-312x231.jpg,jpg,422,42g,14g,32g
278,632356,Ang Chow Chicken Soup With Preserved Mustard Greens,https://spoonacular.com/recipeImages/632356-312x231.jpg,jpg,687,49g,48g,11g
279,654274,Overnight Steel Cut Oatmeal,https://spoonacular.com/recipeImages/654274-312x231.jpg,jpg,189,7g,6g,29g
280,662773,Tagliatelle Con Vongole - Pasta With Little Clams,https://spoonacular.com/recipeImages/662773-312x231.jpg,jpg,93,4g,2g,5g
281,655406,Pear and Walnut Coffee Cake,https://spoonacular.com/recipeImages/655406-312x231.jpg,jpg,445,7g,25g,51g
282,641730,Dulce De Leche Cheesecake,https://spoonacular.com/recipeImages/641730-312x231.jpg,jpg,426,8g,38g,17g
283,1697703,Butternut Squash Pasta,https://spoonacular.com/recipeImages/1697703-312x231.jpg,jpg,113,3g,3g,19g
284,651965,Mini Meatball & Ravioli Soup With Garlic Croutons,https://spoonacular.com/recipeImages/651965-312x231.jpg,jpg,787,39g,50g,45g
285,1165029,Instant Pot Curried Lentil Soup,https://spoonacular.com/recipeImages/1165029-312x231.jpg,jpg,424,18g,18g,52g
286,648368,Jalapeno Queso With Goat Cheese,https://spoonacular.com/recipeImages/648368-312x231.jpg,jpg,474,32g,32g,18g
287,665170,White Chocolate Cherry Hand Pies,https://spoonacular.com/recipeImages/665170-312x231.jpg,jpg,321,6g,19g,32g
288,654313,Pachai Payaru Kulambu (Green Moong Dal Curry),https://spoonacular.com/recipeImages/654313-312x231.jpg,jpg,338,16g,13g,43g
289,642780,Fig and Walnut Pudding,https://spoonacular.com/recipeImages/642780-312x231.jpg,jpg,472,7g,34g,44g
290,637186,Carrot Cake Pancakes w Honey Butter,https://spoonacular.com/recipeImages/637186-312x231.jpg,jpg,331,8g,14g,46g
291,637440,Chapchae (Korean Stir-Fried Noodles),https://spoonacular.com/recipeImages/637440-312x231.jpg,jpg,397,5g,15g,64g
292,632021,Ahi Tuna Ceviche,https://spoonacular.com/recipeImages/632021-312x231.jpg,jpg,117,16g,4g,3g
293,637480,Chavrie Guacamole,https://spoonacular.com/recipeImages/637480-312x231.jpg,jpg,234,7g,20g,10g
294,645365,Greek Style Honey and Pistachio Cake,https://spoonacular.com/recipeImages/645365-312x231.jpg,jpg,531,13g,28g,60g
295,633330,Bacon Wrapped Breadsticks,https://spoonacular.com/recipeImages/633330-312x231.jpg,jpg,264,14g,20g,7g
296,634006,Banana Bread,https://spoonacular.com/recipeImages/634006-312x231.jpg,jpg,579,5g,32g,71g
297,646484,Healthy Hazelnut Cookies,https://spoonacular.com/recipeImages/646484-312x231.jpg,jpg,76,2g,3g,12g
298,634120,Banana Mango Strawberry Muffins,https://spoonacular.com/recipeImages/634120-312x231.jpg,jpg,165,4g,7g,22g
299,660837,Spaghetti With Smoked Salmon and Prawns,https://spoonacular.com/recipeImages/660837-312x231.jpg,jpg,64,3g,3g,6g
300,651076,Marinated Souvlaki,https://spoonacular.com/recipeImages/651076-312x231.jpg,jpg,581,26g,50g,4g
301,640338,Cracked Wheat Salad with Dates & Tahini Yogurt,https://spoonacular.com/recipeImages/640338-312x231.jpg,jpg,902,33g,48g,104g
302,644846,Gluten Free Onion Rings,https://spoonacular.com/recipeImages/644846-312x231.jpg,jpg,361,8g,19g,41g
303,633097,Autumn In A Bowl Soup,https://spoonacular.com/recipeImages/633097-312x231.jpg,jpg,136,3g,5g,24g
304,633932,Balsamic Marinated Lamb Chops,https://spoonacular.com/recipeImages/633932-312x231.jpg,jpg,887,38g,75g,13g
305,651225,"Mashed Potatoes with Garlic, Sage & Goat Cheese",https://spoonacular.com/recipeImages/651225-312x231.jpg,jpg,180,5g,11g,15g
306,632208,Almost Heaven Cake,https://spoonacular.com/recipeImages/632208-312x231.jpg,jpg,242,4g,4g,48g
307,645607,Grilled Buffalo Chicken Wraps,https://spoonacular.com/recipeImages/645607-312x231.jpg,jpg,294,30g,11g,17g
308,636989,Caramel Apple-Brownie Cheesecake,https://spoonacular.com/recipeImages/636989-312x231.jpg,jpg,498,8g,30g,51g
309,641598,Double Chocolate Mint Cookies,https://spoonacular.com/recipeImages/641598-312x231.jpg,jpg,139,2g,7g,18g
310,636602,Butternut Squash Soup (In Half An Hour!),https://spoonacular.com/recipeImages/636602-312x231.jpg,jpg,252,9g,6g,42g
311,642695,Feta Stuffed Burgers,https://spoonacular.com/recipeImages/642695-312x231.jpg,jpg,565,52g,23g,37g
312,1095790,Beer Baked Pork Chops,https://spoonacular.com/recipeImages/1095790-312x231.jpg,jpg,476,49g,24g,10g
313,651407,Mediterranean eggplants,https://spoonacular.com/recipeImages/651407-312x231.jpg,jpg,678,30g,47g,38g
314,632137,Almond Green Bean Salad,https://spoonacular.com/recipeImages/632137-312x231.jpg,jpg,334,11g,26g,19g
315,629887,baby corn fry,https://spoonacular.com/recipeImages/629887-312x231.jpg,jpg,213,3g,15g,19g
316,664428,Vegan Croissants - Posni Kifli,https://spoonacular.com/recipeImages/664428-312x231.jpg,jpg,125,2g,5g,17g
317,642489,Everything Bagel,https://spoonacular.com/recipeImages/642489-312x231.jpg,jpg,356,11g,10g,57g
318,643443,Fresh Black Bean Dip,https://spoonacular.com/recipeImages/643443-312x231.jpg,jpg,113,7g,1g,22g
319,663880,True vanilla ice cream,https://spoonacular.com/recipeImages/663880-312x231.jpg,jpg,687,10g,55g,42g
320,664828,Vietnamese Banh Mi,https://spoonacular.com/recipeImages/664828-312x231.jpg,jpg,395,22g,17g,38g
321,149425,Herb and Cheddar Cordon Bleu,https://spoonacular.com/recipeImages/149425-312x231.jpg,jpg,705,71g,24g,47g
322,664573,Vegetable Noodles,https://spoonacular.com/recipeImages/664573-312x231.jpg,jpg,226,9g,1g,44g
323,645395,Green Bean & Potato Salad with Dijon Vinaigrette,https://spoonacular.com/recipeImages/645395-312x231.jpg,jpg,234,5g,14g,23g
324,646565,Hearty Chicken Tortilla Soup,https://spoonacular.com/recipeImages/646565-312x231.jpg,jpg,246,21g,6g,31g
325,654371,Palak Gosht,https://spoonacular.com/recipeImages/654371-312x231.jpg,jpg,626,61g,10g,71g
326,659021,Salade Grecque,https://spoonacular.com/recipeImages/659021-312x231.jpg,jpg,268,3g,23g,16g
327,658700,Roasted Vegetables,https://spoonacular.com/recipeImages/658700-312x231.jpg,jpg,274,9g,8g,47g
328,648483,Japanese Mushroom Noodle Soup,https://spoonacular.com/recipeImages/648483-312x231.jpg,jpg,188,6g,6g,31g
329,658068,"Red Lentil Curry (Vegan, Gluten Free)",https://spoonacular.com/recipeImages/658068-312x231.jpg,jpg,128,7g,2g,21g
330,1697593,Buffalo Chicken Thighs,https://spoonacular.com/recipeImages/1697593-312x231.jpg,jpg,165,12g,12g,1g
331,659396,"Sausage, Spinach, and Quail Egg Breakfast Salad",https://spoonacular.com/recipeImages/659396-312x231.jpg,jpg,631,23g,41g,41g
332,1697559,Pork Chops with Apple - a taste of fall in 30 minutes,https://spoonacular.com/recipeImages/1697559-312x231.jpg,jpg,226,19g,9g,15g
333,634300,Barbecued Corn on the Cob With Spiced Butter,https://spoonacular.com/recipeImages/634300-312x231.jpg,jpg,301,4g,24g,22g
334,633348,Bacon Wrapped Prawns With Basil and Tellicherry Pepper,https://spoonacular.com/recipeImages/633348-312x231.jpg,jpg,182,10g,14g,3g
335,646589,"Hearty, Healthy Beef Stew",https://spoonacular.com/recipeImages/646589-312x231.jpg,jpg,384,30g,8g,44g
336,664985,Wasabi Ice Cream (Wasabi Aisu),https://spoonacular.com/recipeImages/664985-312x231.jpg,jpg,207,2g,15g,16g
337,663867,Tropical Steel Cut Oatmeal,https://spoonacular.com/recipeImages/663867-312x231.jpg,jpg,463,16g,17g,64g
338,636372,Bubble-Top Brioches,https://spoonacular.com/recipeImages/636372-312x231.jpg,jpg,250,6g,13g,26g
339,649430,Leek and Chicken Soup,https://spoonacular.com/recipeImages/649430-312x231.jpg,jpg,727,31g,22g,111g
340,157426,Stuffed Shells with Beef and Broc,https://spoonacular.com/recipeImages/157426-312x231.jpg,jpg,1192,56g,72g,81g
341,782585,Cannellini Bean and Asparagus Salad with Mushrooms,https://spoonacular.com/recipeImages/782585-312x231.jpg,jpg,270,8g,20g,20g
342,653162,No Fuss Sunday Slow-Cooker Balsamic Pot Roast,https://spoonacular.com/recipeImages/653162-312x231.jpg,jpg,570,56g,33g,13g
343,653201,"No-Breadcrumb Eggplant, Zucchini and Mushroom Parmesan Bake",https://spoonacular.com/recipeImages/653201-312x231.jpg,jpg,161,10g,9g,13g
344,634345,Barnaby's Caesar Salad,https://spoonacular.com/recipeImages/634345-312x231.jpg,jpg,360,21g,16g,33g
345,641978,Easy Granola,https://spoonacular.com/recipeImages/641978-312x231.jpg,jpg,112,4g,9g,6g
346,756816,Matcha Yuzu Mango Popsicles with Mint,https://spoonacular.com/recipeImages/756816-312x231.jpg,jpg,405,32g,3g,65g
347,654181,Oven Bbq Ribs,https://spoonacular.com/recipeImages/654181-312x231.jpg,jpg,51,1g,0g,12g
348,659613,Scrumptious Strawberry and Almond Tartlets,https://spoonacular.com/recipeImages/659613-312x231.jpg,jpg,290,7g,13g,38g
349,645598,Grilled Bourbon-Glazed Pork Chops,https://spoonacular.com/recipeImages/645598-312x231.jpg,jpg,654,33g,35g,46g
350,660290,Slow Cooker Lamb Curry,https://spoonacular.com/recipeImages/660290-312x231.jpg,jpg,567,67g,24g,18g
351,654939,Pasta With Roasted Vegetables & Greek Olives,https://spoonacular.com/recipeImages/654939-312x231.jpg,jpg,273,22g,10g,29g
352,1096278,Nutella Fudge Candy,https://spoonacular.com/recipeImages/1096278-312x231.jpg,jpg,193,3g,7g,31g
353,654403,Pan Fried Fish,https://spoonacular.com/recipeImages/654403-312x231.jpg,jpg,441,8g,32g,34g
354,654939,Pasta With Roasted Vegetables & Greek Olives,https://spoonacular.com/recipeImages/654939-312x231.jpg,jpg,273,22g,10g,29g
355,632504,Apple Cinnamon Cookie Bars,https://spoonacular.com/recipeImages/632504-312x231.jpg,jpg,190,2g,6g,33g
356,638249,Chicken Piccata with Artichokes,https://spoonacular.com/recipeImages/638249-312x231.jpg,jpg,657,52g,25g,52g
357,651977,Mini Stuffed Mexican Bell Peppers,https://spoonacular.com/recipeImages/651977-312x231.jpg,jpg,445,30g,5g,72g
358,634660,Beef Pot Pies with Irish Cheddar Crust,https://spoonacular.com/recipeImages/634660-312x231.jpg,jpg,714,43g,38g,49g
359,657916,Raspberry White Peach Smoothie,https://spoonacular.com/recipeImages/657916-312x231.jpg,jpg,247,10g,7g,40g
360,645126,Grain-Free Bread,https://spoonacular.com/recipeImages/645126-312x231.jpg,jpg,285,9g,26g,6g
361,650646,Majorcan Toasts,https://spoonacular.com/recipeImages/650646-312x231.jpg,jpg,610,14g,42g,45g
362,641088,Curried Pea Dip,https://spoonacular.com/recipeImages/641088-312x231.jpg,jpg,87,9g,1g,11g
363,642297,Eggplant Parmesan Roll-Ups,https://spoonacular.com/recipeImages/642297-312x231.jpg,jpg,529,21g,29g,50g
364,655313,Peanut Butter Granola,https://spoonacular.com/recipeImages/655313-312x231.jpg,jpg,177,6g,9g,21g
365,635207,Blackberry Creme Brulee,https://spoonacular.com/recipeImages/635207-312x231.jpg,jpg,715,9g,49g,64g
366,648798,Kc's Oreo Cheesecake,https://spoonacular.com/recipeImages/648798-312x231.jpg,jpg,1059,11g,78g,84g
367,655347,Peanut Butter-Oatmeal Chocolate Chip Cookies,https://spoonacular.com/recipeImages/655347-312x231.jpg,jpg,445,7g,22g,57g
368,638488,Chicken-Tortilla Chip Soup,https://spoonacular.com/recipeImages/638488-312x231.jpg,jpg,137,24g,3g,2g
369,636963,Caprese-Style Stuffed Tomatoes with Balsamic Reduction,https://spoonacular.com/recipeImages/636963-312x231.jpg,jpg,641,28g,32g,58g
370,643252,Fragrant Curried Chicken Salad,https://spoonacular.com/recipeImages/643252-312x231.jpg,jpg,454,33g,33g,5g
371,648970,Kiwi-Tomatillo Salsa Verde,https://spoonacular.com/recipeImages/648970-312x231.jpg,jpg,40,1g,1g,8g
372,640677,Creamy Porcini Mushroom Polenta,https://spoonacular.com/recipeImages/640677-312x231.jpg,jpg,263,9g,14g,26g
373,1165787,Instant Pot Chili Mac,https://spoonacular.com/recipeImages/1165787-312x231.jpg,jpg,547,38g,20g,56g
374,644398,Garlicky Roasted Mushrooms,https://spoonacular.com/recipeImages/644398-312x231.jpg,jpg,168,9g,10g,16g
375,653322,Nummy Noodle Soup,https://spoonacular.com/recipeImages/653322-312x231.jpg,jpg,172,10g,7g,18g
376,1697621,Oven Baked Salmon with Broccoli (Sheet Pan ),https://spoonacular.com/recipeImages/1697621-312x231.jpg,jpg,252,26g,8g,16g
377,640513,Cream Cheese with Sun Dried Tomatoes and Pesto Pastry,https://spoonacular.com/recipeImages/640513-312x231.jpg,jpg,84,5g,4g,7g
378,660312,Slow-roasted duck legs,https://spoonacular.com/recipeImages/660312-312x231.jpg,jpg,389,47g,20g,3g
379,1161746,Peanut Butter Muffins,https://spoonacular.com/recipeImages/1161746-312x231.jpg,jpg,172,5g,4g,29g
380,638108,Chicken Gumbo Luisiana Style,https://spoonacular.com/recipeImages/638108-312x231.jpg,jpg,139,3g,10g,11g
381,639465,Cinnamon Mocha Quick Bread,https://spoonacular.com/recipeImages/639465-312x231.jpg,jpg,315,5g,9g,55g
382,660382,Smoked Salmon Pasta,https://spoonacular.com/recipeImages/660382-312x231.jpg,jpg,474,21g,22g,48g
383,649679,Lemon Meringue,https://spoonacular.com/recipeImages/649679-312x231.jpg,jpg,282,3g,5g,59g
384,659677,Seared Scallop With Asparagus Cream,https://spoonacular.com/recipeImages/659677-312x231.jpg,jpg,370,13g,24g,17g
385,633496,Baked Cauliflower With Yoghurt,https://spoonacular.com/recipeImages/633496-312x231.jpg,jpg,343,11g,26g,17g
386,673440,Blueberry Stuffed Croissant French Toast with Bacon,https://spoonacular.com/recipeImages/673440-312x231.jpg,jpg,785,14g,56g,58g
